,Hotel_Name,room,clean,staff,service,design,location,breakfast
2445,Paris Marriott Opera Ambassador Hotel,0,0,14,0,0,0,0
2446,Paris Marriott Opera Ambassador Hotel,0,0,0,1,0,0,0
2447,Paris Marriott Opera Ambassador Hotel,0,0,0,0,0,10,0
2448,Paris Marriott Opera Ambassador Hotel,0,0,0,0,0,0,5
2449,Paris Marriott Rive Gauche Hotel,11,0,0,0,0,0,0
2450,Paris Marriott Rive Gauche Hotel,0,0,9,0,0,0,0
2451,Paris Marriott Rive Gauche Hotel,0,0,0,2,0,0,0
2452,Paris Marriott Rive Gauche Hotel,0,0,0,0,0,6,0
2453,Paris Marriott Rive Gauche Hotel,0,0,0,0,0,0,6
2454,Park Hyatt Paris Vendome,12,0,0,0,0,0,0
2455,Park Hyatt Paris Vendome,0,1,0,0,0,0,0
2456,Park Hyatt Paris Vendome,0,0,7,0,0,0,0
2457,Park Hyatt Paris Vendome,0,0,0,3,0,0,0
2458,Park Hyatt Paris Vendome,0,0,0,0,0,5,0
2459,Park Hyatt Paris Vendome,0,0,0,0,0,0,1
2460,Pershing Hall,4,0,0,0,0,0,0
2461,Pershing Hall,0,0,3,0,0,0,0
2462,Pershing Hall,0,0,0,3,0,0,0
2463,Pershing Hall,0,0,0,0,0,6,0
2464,Phileas Hotel,68,0,0,0,0,0,0
2465,Phileas Hotel,0,12,0,0,0,0,0
2466,Phileas Hotel,0,0,58,0,0,0,0
2467,Phileas Hotel,0,0,0,4,0,0,0
2468,Phileas Hotel,0,0,0,0,2,0,0
2469,Phileas Hotel,0,0,0,0,0,51,0
2470,Phileas Hotel,0,0,0,0,0,0,17
2471,Platine Hotel Spa,29,0,0,0,0,0,0
2472,Platine Hotel Spa,0,2,0,0,0,0,0
2473,Platine Hotel Spa,0,0,41,0,0,0,0
2474,Platine Hotel Spa,0,0,0,3,0,0,0
2475,Platine Hotel Spa,0,0,0,0,7,0,0
2476,Platine Hotel Spa,0,0,0,0,0,38,0
2477,Platine Hotel Spa,0,0,0,0,0,0,6
2478,Plaza Tour Eiffel,19,0,0,0,0,0,0
2479,Plaza Tour Eiffel,0,3,0,0,0,0,0
2480,Plaza Tour Eiffel,0,0,22,0,0,0,0
2481,Plaza Tour Eiffel,0,0,0,3,0,0,0
2482,Plaza Tour Eiffel,0,0,0,0,2,0,0
2483,Plaza Tour Eiffel,0,0,0,0,0,14,0
2484,Plaza Tour Eiffel,0,0,0,0,0,0,9
2485,Prince de Galles a Luxury Collection hotel Paris,3,0,0,0,0,0,0
2486,Prince de Galles a Luxury Collection hotel Paris,0,2,0,0,0,0,0
2487,Prince de Galles a Luxury Collection hotel Paris,0,0,6,0,0,0,0
2488,Prince de Galles a Luxury Collection hotel Paris,0,0,0,4,0,0,0
2489,Prince de Galles a Luxury Collection hotel Paris,0,0,0,0,1,0,0
2490,Prince de Galles a Luxury Collection hotel Paris,0,0,0,0,0,10,0
2491,Pullman Paris Centre Bercy,56,0,0,0,0,0,0
2492,Pullman Paris Centre Bercy,0,2,0,0,0,0,0
2493,Pullman Paris Centre Bercy,0,0,82,0,0,0,0
2494,Pullman Paris Centre Bercy,0,0,0,10,0,0,0
2495,Pullman Paris Centre Bercy,0,0,0,0,0,35,0
2496,Pullman Paris Centre Bercy,0,0,0,0,0,0,35
2497,Pullman Paris Montparnasse,63,0,0,0,0,0,0
2498,Pullman Paris Montparnasse,0,4,0,0,0,0,0
2499,Pullman Paris Montparnasse,0,0,53,0,0,0,0
2500,Pullman Paris Montparnasse,0,0,0,10,0,0,0
2501,Pullman Paris Montparnasse,0,0,0,0,0,54,0
2502,Pullman Paris Montparnasse,0,0,0,0,0,0,39
2503,Pullman Paris Tour Eiffel,269,0,0,0,0,0,0
2504,Pullman Paris Tour Eiffel,0,19,0,0,0,0,0
2505,Pullman Paris Tour Eiffel,0,0,238,0,0,0,0
2506,Pullman Paris Tour Eiffel,0,0,0,50,0,0,0
2507,Pullman Paris Tour Eiffel,0,0,0,0,2,0,0
2508,Pullman Paris Tour Eiffel,0,0,0,0,0,211,0
2509,Pullman Paris Tour Eiffel,0,0,0,0,0,0,106
2510,R Kipling by Happyculture,20,0,0,0,0,0,0
2511,R Kipling by Happyculture,0,2,0,0,0,0,0
2512,R Kipling by Happyculture,0,0,30,0,0,0,0
2513,R Kipling by Happyculture,0,0,0,2,0,0,0
2514,R Kipling by Happyculture,0,0,0,0,2,0,0
2515,R Kipling by Happyculture,0,0,0,0,0,14,0
2516,R Kipling by Happyculture,0,0,0,0,0,0,16
2517,Radisson Blu Champs Elys es Paris,20,0,0,0,0,0,0
2518,Radisson Blu Champs Elys es Paris,0,3,0,0,0,0,0
2519,Radisson Blu Champs Elys es Paris,0,0,30,0,0,0,0
2520,Radisson Blu Champs Elys es Paris,0,0,0,4,0,0,0
2521,Radisson Blu Champs Elys es Paris,0,0,0,0,0,38,0
2522,Radisson Blu Champs Elys es Paris,0,0,0,0,0,0,9
2523,Relais Christine,21,0,0,0,0,0,0
2524,Relais Christine,0,0,32,0,0,0,0
2525,Relais Christine,0,0,0,7,0,0,0
2526,Relais Christine,0,0,0,0,0,41,0
2527,Relais Christine,0,0,0,0,0,0,6
2528,Relais Du Louvre,41,0,0,0,0,0,0
2529,Relais Du Louvre,0,2,0,0,0,0,0
2530,Relais Du Louvre,0,0,47,0,0,0,0
2531,Relais Du Louvre,0,0,0,5,0,0,0
2532,Relais Du Louvre,0,0,0,0,0,32,0
2533,Relais Du Louvre,0,0,0,0,0,0,13
2534,Relais H tel du Vieux Paris,70,0,0,0,0,0,0
2535,Relais H tel du Vieux Paris,0,5,0,0,0,0,0
2536,Relais H tel du Vieux Paris,0,0,70,0,0,0,0
2537,Relais H tel du Vieux Paris,0,0,0,2,0,0,0
2538,Relais H tel du Vieux Paris,0,0,0,0,1,0,0
2539,Relais H tel du Vieux Paris,0,0,0,0,0,80,0
2540,Relais H tel du Vieux Paris,0,0,0,0,0,0,19
2541,Relais Saint Jacques,47,0,0,0,0,0,0
2542,Relais Saint Jacques,0,4,0,0,0,0,0
2543,Relais Saint Jacques,0,0,39,0,0,0,0
2544,Relais Saint Jacques,0,0,0,4,0,0,0
2545,Relais Saint Jacques,0,0,0,0,3,0,0
2546,Relais Saint Jacques,0,0,0,0,0,34,0
2547,Relais Saint Jacques,0,0,0,0,0,0,10
2548,Renaissance Paris Arc de Triomphe Hotel,14,0,0,0,0,0,0
2549,Renaissance Paris Arc de Triomphe Hotel,0,0,19,0,0,0,0
2550,Renaissance Paris Arc de Triomphe Hotel,0,0,0,2,0,0,0
2551,Renaissance Paris Arc de Triomphe Hotel,0,0,0,0,0,15,0
2552,Renaissance Paris Arc de Triomphe Hotel,0,0,0,0,0,0,1
2553,Renaissance Paris Le Parc Trocadero Hotel,5,0,0,0,0,0,0
2554,Renaissance Paris Le Parc Trocadero Hotel,0,0,5,0,0,0,0
2555,Renaissance Paris Le Parc Trocadero Hotel,0,0,0,0,0,4,0
2556,Renaissance Paris Le Parc Trocadero Hotel,0,0,0,0,0,0,4
2557,Renaissance Paris Republique Hotel Spa,3,0,0,0,0,0,0
2558,Renaissance Paris Republique Hotel Spa,0,0,5,0,0,0,0
2559,Renaissance Paris Republique Hotel Spa,0,0,0,2,0,0,0
2560,Renaissance Paris Republique Hotel Spa,0,0,0,0,2,0,0
2561,Renaissance Paris Republique Hotel Spa,0,0,0,0,0,0,1
2562,Renaissance Paris Vendome Hotel,2,0,0,0,0,0,0
2563,Renaissance Paris Vendome Hotel,0,0,4,0,0,0,0
2564,Renaissance Paris Vendome Hotel,0,0,0,1,0,0,0
2565,Renaissance Paris Vendome Hotel,0,0,0,0,0,8,0
2566,Residence Du Roy,76,0,0,0,0,0,0
2567,Residence Du Roy,0,6,0,0,0,0,0
2568,Residence Du Roy,0,0,58,0,0,0,0
2569,Residence Du Roy,0,0,0,6,0,0,0
2570,Residence Du Roy,0,0,0,0,0,86,0
2571,Residence Du Roy,0,0,0,0,0,0,10
2572,Residence Henri IV,81,0,0,0,0,0,0
2573,Residence Henri IV,0,8,0,0,0,0,0
2574,Residence Henri IV,0,0,79,0,0,0,0
2575,Residence Henri IV,0,0,0,6,0,0,0
2576,Residence Henri IV,0,0,0,0,0,70,0
2577,Residence Henri IV,0,0,0,0,0,0,21
2578,Ritz Paris,4,0,0,0,0,0,0
2579,Ritz Paris,0,0,11,0,0,0,0
2580,Ritz Paris,0,0,0,5,0,0,0
2581,Ritz Paris,0,0,0,0,0,1,0
2582,Ritz Paris,0,0,0,0,0,0,2
2583,Rochester Champs Elysees,36,0,0,0,0,0,0
2584,Rochester Champs Elysees,0,6,0,0,0,0,0
2585,Rochester Champs Elysees,0,0,47,0,0,0,0
2586,Rochester Champs Elysees,0,0,0,7,0,0,0
2587,Rochester Champs Elysees,0,0,0,0,1,0,0
2588,Rochester Champs Elysees,0,0,0,0,0,38,0
2589,Rochester Champs Elysees,0,0,0,0,0,0,9
2590,Royal Garden Champs Elysees,40,0,0,0,0,0,0
2591,Royal Garden Champs Elysees,0,2,0,0,0,0,0
2592,Royal Garden Champs Elysees,0,0,54,0,0,0,0
2593,Royal Garden Champs Elysees,0,0,0,8,0,0,0
2594,Royal Garden Champs Elysees,0,0,0,0,0,56,0
2595,Royal Garden Champs Elysees,0,0,0,0,0,0,15
2596,Royal Hotel Champs Elys es,47,0,0,0,0,0,0
2597,Royal Hotel Champs Elys es,0,2,0,0,0,0,0
2598,Royal Hotel Champs Elys es,0,0,43,0,0,0,0
2599,Royal Hotel Champs Elys es,0,0,0,6,0,0,0
2600,Royal Hotel Champs Elys es,0,0,0,0,0,66,0
2601,Royal Hotel Champs Elys es,0,0,0,0,0,0,12
2602,Royal Saint Honore,42,0,0,0,0,0,0
2603,Royal Saint Honore,0,1,0,0,0,0,0
2604,Royal Saint Honore,0,0,50,0,0,0,0
2605,Royal Saint Honore,0,0,0,7,0,0,0
2606,Royal Saint Honore,0,0,0,0,0,51,0
2607,Royal Saint Honore,0,0,0,0,0,0,7
2608,Royal Saint Michel,89,0,0,0,0,0,0
2609,Royal Saint Michel,0,10,0,0,0,0,0
2610,Royal Saint Michel,0,0,76,0,0,0,0
2611,Royal Saint Michel,0,0,0,12,0,0,0
2612,Royal Saint Michel,0,0,0,0,0,137,0
2613,Royal Saint Michel,0,0,0,0,0,0,41
2614,Saint James Albany Paris Hotel Spa,167,0,0,0,0,0,0
2615,Saint James Albany Paris Hotel Spa,0,8,0,0,0,0,0
2616,Saint James Albany Paris Hotel Spa,0,0,184,0,0,0,0
2617,Saint James Albany Paris Hotel Spa,0,0,0,35,0,0,0
2618,Saint James Albany Paris Hotel Spa,0,0,0,0,1,0,0
2619,Saint James Albany Paris Hotel Spa,0,0,0,0,0,263,0
2620,Saint James Albany Paris Hotel Spa,0,0,0,0,0,0,61
2621,Select Hotel,112,0,0,0,0,0,0
2622,Select Hotel,0,4,0,0,0,0,0
2623,Select Hotel,0,0,77,0,0,0,0
2624,Select Hotel,0,0,0,2,0,0,0
2625,Select Hotel,0,0,0,0,5,0,0
2626,Select Hotel,0,0,0,0,0,119,0
2627,Select Hotel,0,0,0,0,0,0,36
2628,Seven Hotel,27,0,0,0,0,0,0
2629,Seven Hotel,0,2,0,0,0,0,0
2630,Seven Hotel,0,0,15,0,0,0,0
2631,Seven Hotel,0,0,0,3,0,0,0
2632,Seven Hotel,0,0,0,0,3,0,0
2633,Seven Hotel,0,0,0,0,0,3,0
2634,Seven Hotel,0,0,0,0,0,0,3
2635,Shangri La Hotel Paris,13,0,0,0,0,0,0
2636,Shangri La Hotel Paris,0,0,12,0,0,0,0
2637,Shangri La Hotel Paris,0,0,0,9,0,0,0
2638,Shangri La Hotel Paris,0,0,0,0,0,3,0
2639,Snob Hotel by Elegancia,17,0,0,0,0,0,0
2640,Snob Hotel by Elegancia,0,2,0,0,0,0,0
2641,Snob Hotel by Elegancia,0,0,21,0,0,0,0
2642,Snob Hotel by Elegancia,0,0,0,4,0,0,0
2643,Snob Hotel by Elegancia,0,0,0,0,7,0,0
2644,Snob Hotel by Elegancia,0,0,0,0,0,23,0
2645,Snob Hotel by Elegancia,0,0,0,0,0,0,7
2646,Sofitel Paris Arc De Triomphe,63,0,0,0,0,0,0
2647,Sofitel Paris Arc De Triomphe,0,1,0,0,0,0,0
2648,Sofitel Paris Arc De Triomphe,0,0,77,0,0,0,0
2649,Sofitel Paris Arc De Triomphe,0,0,0,22,0,0,0
2650,Sofitel Paris Arc De Triomphe,0,0,0,0,1,0,0
2651,Sofitel Paris Arc De Triomphe,0,0,0,0,0,52,0
2652,Sofitel Paris Arc De Triomphe,0,0,0,0,0,0,12
2653,Sofitel Paris Baltimore Tour Eiffel,21,0,0,0,0,0,0
2654,Sofitel Paris Baltimore Tour Eiffel,0,3,0,0,0,0,0
2655,Sofitel Paris Baltimore Tour Eiffel,0,0,47,0,0,0,0
2656,Sofitel Paris Baltimore Tour Eiffel,0,0,0,9,0,0,0
2657,Sofitel Paris Baltimore Tour Eiffel,0,0,0,0,0,33,0
2658,Sofitel Paris Baltimore Tour Eiffel,0,0,0,0,0,0,18
2659,Sofitel Paris Le Faubourg,34,0,0,0,0,0,0
2660,Sofitel Paris Le Faubourg,0,0,38,0,0,0,0
2661,Sofitel Paris Le Faubourg,0,0,0,9,0,0,0
2662,Sofitel Paris Le Faubourg,0,0,0,0,5,0,0
2663,Sofitel Paris Le Faubourg,0,0,0,0,0,43,0
2664,Sofitel Paris Le Faubourg,0,0,0,0,0,0,5
2665,Splendid Etoile,48,0,0,0,0,0,0
2666,Splendid Etoile,0,3,0,0,0,0,0
2667,Splendid Etoile,0,0,46,0,0,0,0
2668,Splendid Etoile,0,0,0,3,0,0,0
2669,Splendid Etoile,0,0,0,0,1,0,0
2670,Splendid Etoile,0,0,0,0,0,55,0
2671,Splendid Etoile,0,0,0,0,0,0,3
2672,Splendide Royal Paris,7,0,0,0,0,0,0
2673,Splendide Royal Paris,0,0,7,0,0,0,0
2674,Splendide Royal Paris,0,0,0,2,0,0,0
2675,Splendide Royal Paris,0,0,0,0,0,4,0
2676,Splendide Royal Paris,0,0,0,0,0,0,3
2677,Suites H tel Helzear Champs Elys es,51,0,0,0,0,0,0
2678,Suites H tel Helzear Champs Elys es,0,7,0,0,0,0,0
2679,Suites H tel Helzear Champs Elys es,0,0,69,0,0,0,0
2680,Suites H tel Helzear Champs Elys es,0,0,0,11,0,0,0
2681,Suites H tel Helzear Champs Elys es,0,0,0,0,3,0,0
2682,Suites H tel Helzear Champs Elys es,0,0,0,0,0,84,0
2683,Suites H tel Helzear Champs Elys es,0,0,0,0,0,0,4
2684,Suites H tel Helzear Montparnasse,13,0,0,0,0,0,0
2685,Suites H tel Helzear Montparnasse,0,0,27,0,0,0,0
2686,Suites H tel Helzear Montparnasse,0,0,0,0,0,24,0
2687,Suites H tel Helzear Montparnasse,0,0,0,0,0,0,4
2688,TRYP Paris Op ra,17,0,0,0,0,0,0
2689,TRYP Paris Op ra,0,1,0,0,0,0,0
2690,TRYP Paris Op ra,0,0,21,0,0,0,0
2691,TRYP Paris Op ra,0,0,0,0,0,25,0
2692,TRYP Paris Op ra,0,0,0,0,0,0,3
2693,Terrass H tel Montmartre by MH,75,0,0,0,0,0,0
2694,Terrass H tel Montmartre by MH,0,2,0,0,0,0,0
2695,Terrass H tel Montmartre by MH,0,0,85,0,0,0,0
2696,Terrass H tel Montmartre by MH,0,0,0,6,0,0,0
2697,Terrass H tel Montmartre by MH,0,0,0,0,4,0,0
2698,Terrass H tel Montmartre by MH,0,0,0,0,0,56,0
2699,Terrass H tel Montmartre by MH,0,0,0,0,0,0,24
2700,The Chess Hotel,70,0,0,0,0,0,0
2701,The Chess Hotel,0,8,0,0,0,0,0
2702,The Chess Hotel,0,0,66,0,0,0,0
2703,The Chess Hotel,0,0,0,9,0,0,0
2704,The Chess Hotel,0,0,0,0,10,0,0
2705,The Chess Hotel,0,0,0,0,0,97,0
2706,The Chess Hotel,0,0,0,0,0,0,17
2707,The Westin Paris Vend me,17,0,0,0,0,0,0
2708,The Westin Paris Vend me,0,1,0,0,0,0,0
2709,The Westin Paris Vend me,0,0,27,0,0,0,0
2710,The Westin Paris Vend me,0,0,0,8,0,0,0
2711,The Westin Paris Vend me,0,0,0,0,0,33,0
2712,The Westin Paris Vend me,0,0,0,0,0,0,3
2713,Timhotel Op ra Blanche Fontaine,44,0,0,0,0,0,0
2714,Timhotel Op ra Blanche Fontaine,0,8,0,0,0,0,0
2715,Timhotel Op ra Blanche Fontaine,0,0,30,0,0,0,0
2716,Timhotel Op ra Blanche Fontaine,0,0,0,1,0,0,0
2717,Timhotel Op ra Blanche Fontaine,0,0,0,0,0,28,0
2718,Timhotel Op ra Blanche Fontaine,0,0,0,0,0,0,9
2719,Timhotel Op ra Grands Magasins,39,0,0,0,0,0,0
2720,Timhotel Op ra Grands Magasins,0,4,0,0,0,0,0
2721,Timhotel Op ra Grands Magasins,0,0,18,0,0,0,0
2722,Timhotel Op ra Grands Magasins,0,0,0,1,0,0,0
2723,Timhotel Op ra Grands Magasins,0,0,0,0,2,0,0
2724,Timhotel Op ra Grands Magasins,0,0,0,0,0,15,0
2725,Timhotel Op ra Grands Magasins,0,0,0,0,0,0,3
2726,Trinit Haussmann,32,0,0,0,0,0,0
2727,Trinit Haussmann,0,8,0,0,0,0,0
2728,Trinit Haussmann,0,0,14,0,0,0,0
2729,Trinit Haussmann,0,0,0,1,0,0,0
2730,Trinit Haussmann,0,0,0,0,0,14,0
2731,Trinit Haussmann,0,0,0,0,0,0,7
2732,Vice Versa,13,0,0,0,0,0,0
2733,Vice Versa,0,0,21,0,0,0,0
2734,Vice Versa,0,0,0,4,0,0,0
2735,Vice Versa,0,0,0,0,3,0,0
2736,Vice Versa,0,0,0,0,0,4,0
2737,Victoire Germain,23,0,0,0,0,0,0
2738,Victoire Germain,0,1,0,0,0,0,0
2739,Victoire Germain,0,0,25,0,0,0,0
2740,Victoire Germain,0,0,0,2,0,0,0
2741,Victoire Germain,0,0,0,0,4,0,0
2742,Victoire Germain,0,0,0,0,0,28,0
2743,Victoire Germain,0,0,0,0,0,0,2
2744,Victoires Opera,8,0,0,0,0,0,0
2745,Victoires Opera,0,0,8,0,0,0,0
2746,Victoires Opera,0,0,0,0,0,18,0
2747,Victoria Palace Hotel,6,0,0,0,0,0,0
2748,Victoria Palace Hotel,0,1,0,0,0,0,0
2749,Victoria Palace Hotel,0,0,10,0,0,0,0
2750,Victoria Palace Hotel,0,0,0,4,0,0,0
2751,Victoria Palace Hotel,0,0,0,0,0,4,0
2752,Victoria Palace Hotel,0,0,0,0,0,0,3
2753,Villa Alessandra,1,0,0,0,0,0,0
2754,Villa Alessandra,0,0,4,0,0,0,0
2755,Villa Alessandra,0,0,0,1,0,0,0
2756,Villa Alessandra,0,0,0,0,0,8,0
2757,Villa Alessandra,0,0,0,0,0,0,1
2758,Villa Beaumarchais,88,0,0,0,0,0,0
2759,Villa Beaumarchais,0,11,0,0,0,0,0
2760,Villa Beaumarchais,0,0,99,0,0,0,0
2761,Villa Beaumarchais,0,0,0,9,0,0,0
2762,Villa Beaumarchais,0,0,0,0,1,0,0
2763,Villa Beaumarchais,0,0,0,0,0,104,0
2764,Villa Beaumarchais,0,0,0,0,0,0,41
2765,Villa Eugenie,6,0,0,0,0,0,0
2766,Villa Eugenie,0,0,12,0,0,0,0
2767,Villa Eugenie,0,0,0,0,0,3,0
2768,Villa Lut ce Port Royal,13,0,0,0,0,0,0
2769,Villa Lut ce Port Royal,0,1,0,0,0,0,0
2770,Villa Lut ce Port Royal,0,0,10,0,0,0,0
2771,Villa Lut ce Port Royal,0,0,0,0,1,0,0
2772,Villa Lut ce Port Royal,0,0,0,0,0,4,0
2773,Villa Lut ce Port Royal,0,0,0,0,0,0,2
2774,Villa Montparnasse,9,0,0,0,0,0,0
2775,Villa Montparnasse,0,0,18,0,0,0,0
2776,Villa Montparnasse,0,0,0,0,1,0,0
2777,Villa Montparnasse,0,0,0,0,0,14,0
2778,Villa Montparnasse,0,0,0,0,0,0,6
2779,Villa Opera Drouot,34,0,0,0,0,0,0
2780,Villa Opera Drouot,0,3,0,0,0,0,0
2781,Villa Opera Drouot,0,0,42,0,0,0,0
2782,Villa Opera Drouot,0,0,0,1,0,0,0
2783,Villa Opera Drouot,0,0,0,0,0,31,0
2784,Villa Opera Drouot,0,0,0,0,0,0,10
2785,Villa Panth on,73,0,0,0,0,0,0
2786,Villa Panth on,0,5,0,0,0,0,0
2787,Villa Panth on,0,0,91,0,0,0,0
2788,Villa Panth on,0,0,0,6,0,0,0
2789,Villa Panth on,0,0,0,0,0,112,0
2790,Villa Panth on,0,0,0,0,0,0,14
2791,Villa d Estr es,7,0,0,0,0,0,0
2792,Villa d Estr es,0,0,11,0,0,0,0
2793,Villa d Estr es,0,0,0,2,0,0,0
2794,Villa d Estr es,0,0,0,0,0,15,0
2795,Villa d Estr es,0,0,0,0,0,0,1
2796,W Paris Op ra,6,0,0,0,0,0,0
2797,W Paris Op ra,0,0,12,0,0,0,0
2798,W Paris Op ra,0,0,0,3,0,0,0
2799,W Paris Op ra,0,0,0,0,1,0,0
2800,W Paris Op ra,0,0,0,0,0,15,0
2801,Waldorf Madeleine,82,0,0,0,0,0,0
2802,Waldorf Madeleine,0,8,0,0,0,0,0
2803,Waldorf Madeleine,0,0,79,0,0,0,0
2804,Waldorf Madeleine,0,0,0,11,0,0,0
2805,Waldorf Madeleine,0,0,0,0,2,0,0
2806,Waldorf Madeleine,0,0,0,0,0,101,0
2807,Waldorf Madeleine,0,0,0,0,0,0,16
2808,Warwick Paris Former Warwick Champs Elysees ,62,0,0,0,0,0,0
2809,Warwick Paris Former Warwick Champs Elysees ,0,4,0,0,0,0,0
2810,Warwick Paris Former Warwick Champs Elysees ,0,0,82,0,0,0,0
2811,Warwick Paris Former Warwick Champs Elysees ,0,0,0,17,0,0,0
2812,Warwick Paris Former Warwick Champs Elysees ,0,0,0,0,1,0,0
2813,Warwick Paris Former Warwick Champs Elysees ,0,0,0,0,0,129,0
2814,Warwick Paris Former Warwick Champs Elysees ,0,0,0,0,0,0,28
2815,Westside Arc de Triomphe Hotel,75,0,0,0,0,0,0
2816,Westside Arc de Triomphe Hotel,0,12,0,0,0,0,0
2817,Westside Arc de Triomphe Hotel,0,0,108,0,0,0,0
2818,Westside Arc de Triomphe Hotel,0,0,0,12,0,0,0
2819,Westside Arc de Triomphe Hotel,0,0,0,0,0,72,0
2820,Westside Arc de Triomphe Hotel,0,0,0,0,0,0,30
2821,Windsor Opera,8,0,0,0,0,0,0
2822,Windsor Opera,0,3,0,0,0,0,0
2823,Windsor Opera,0,0,11,0,0,0,0
2824,Windsor Opera,0,0,0,0,0,8,0
2825,Windsor Opera,0,0,0,0,0,0,1
2826,XO Hotel,4,0,0,0,0,0,0
2827,XO Hotel,0,0,3,0,0,0,0
2828,XO Hotel,0,0,0,1,0,0,0
2829,XO Hotel,0,0,0,0,1,0,0
2830,XO Hotel,0,0,0,0,0,3,0
2831,XO Hotel,0,0,0,0,0,0,1
